anio,mes,recaudacion,emae,exportaciones,importaciones,dolar_blue,dolar_oficial,monedas_publico,ingresos_familiares,ipc
2017,12,-0.12484631494572718,0.02940764064859125,-0.01527645876218231,0.16782859910408265,0.1428571428571428,0.17192331478045753,0.34426229508196715,-0.004608294930875556,0.019583333333333317
2018,1,0.2426342168460065,0.04470565929197101,0.12107084110958444,0.3220787527470592,0.19891826923076916,0.23072177668106097,-0.01935483870967747,0.006864988558352492,0.02166666666666665
2018,2,0.35571481518682546,0.05039042655950299,0.1038292278870856,0.262027535498794,0.25,0.29158760278304885,-0.01602564102564108,0.0,0.022833333333333317
2018,3,0.13159965863041956,0.02120521982870449,0.18664953076075852,0.09204892667180409,0.2991239048811014,0.30567964262922787,-0.06645569620253167,-0.00696055684454755,0.024916666666666656
2018,4,0.25962428711091157,-0.0027759853064364126,0.07185694058906966,0.22772155195516763,0.3133208255159474,0.3278271918678526,-0.13538461538461533,-0.014018691588785104,0.028749999999999987
2018,5,0.41635534524956985,-0.05239360122452541,-0.060097488707786195,0.06326841586799947,0.584502745576571,0.5579268292682928,-0.19090909090909092,-0.011682242990654235,0.031999999999999994
2018,6,0.31578337047724503,-0.061538672047178,-0.00485815363761033,-0.07411289778566121,0.7458432304038003,0.7571090047393365,-0.32773109243697485,-0.00936768149882905,0.0335
2018,7,0.2365790116281341,-0.02889122354246676,0.020879648070504242,0.02311285426485221,0.5726920950801548,0.5635451505016722,-0.3977272727272728,-0.007025761124121788,0.03308333333333333
2018,8,0.3217289044218379,-0.01667868428317143,-0.013384289122374993,-0.00038484429842666756,1.0844761382336805,1.1554169030062393,-0.44475138121546964,0.007075471698113178,0.03399999999999999
2018,9,0.31395484189010037,-0.05902174324819065,-0.04392901589005871,-0.21251996471514345,1.305974316024567,1.378899602949518,-0.46685082872928174,0.02619047619047632,0.03516666666666666
2018,10,0.40991069306530337,-0.04379711543203735,0.022269025189149083,-0.1829015727290243,1.0165745856353587,1.0601671309192198,-0.5786516853932584,0.04076738609112707,0.03716666666666666
2018,11,0.3277475631990239,-0.0745996888613103,0.14601472383880476,-0.2921054639704014,1.1158129175946545,1.1957013574660635,-0.661807580174927,0.030588235294117583,0.03775
2018,12,0.35187156593550983,-0.07175041607523458,0.16555779566475537,-0.27004774287065125,1.1006224066390042,1.0490765171503957,-0.5152439024390243,0.02546296296296302,0.038583333333333324
2019,1,0.3769916607796082,-0.05747947522315122,-0.04686832362120685,-0.26665274933235916,0.8796992481203008,0.9203007518796995,-0.5657894736842105,0.015909090909090873,0.03775
2019,2,0.39583596651320585,-0.04718516211817847,0.03332532705080715,-0.2305710800642351,0.9164619164619163,0.9657198824681683,-0.5732899022801303,0.02073732718894017,0.03699999999999999
2019,3,0.36580955308868734,-0.06989767700656735,-0.051635614898299154,-0.33829301672398593,1.102601156069364,1.1700879765395893,-0.45084745762711864,0.02336448598130847,0.03708333333333333
2019,4,0.5121022847375798,-0.010614271048993373,0.023166571997371932,-0.31664507351524407,1.1904761904761907,1.1703349282296651,-0.34519572953736666,0.028436018957346043,0.03658333333333332
2019,5,0.47800964802011925,0.02863383723705004,0.17056464799776339,-0.2796544160217045,0.771274547554871,0.8043052837573386,-0.2022471910112359,0.0378250591016549,0.03483333333333332
2019,6,0.5065932007332126,-0.001765360760572876,0.020594209632656124,-0.23615143412944828,0.4897959183673468,0.4733648010788942,0.025000000000000133,0.049645390070921946,0.03574999999999999
2019,7,0.5154895411343392,0.005573345897493809,0.08142182339714465,-0.20657074464215985,0.5887521968365554,0.6053475935828878,0.11792452830188682,0.05896226415094352,0.03666666666666666
2019,8,0.5453941091140138,-0.03739985315411387,0.07040346507275319,-0.3031541925149661,0.6578947368421053,0.6326315789473684,0.28855721393034806,0.04449648711943799,0.036166666666666666
2019,9,0.42531979470684056,-0.020831758239588605,0.14080913204235235,-0.1485148005582403,0.48305084745762716,0.4263233190271818,0.6580310880829014,0.025522041763341052,0.034666666666666665
2019,10,0.42826352854672733,-0.00842839370110704,0.09095142219370844,-0.18765120331564,0.8904109589041096,0.7095727420227151,1.4266666666666667,0.011520737327189057,0.0335
2019,11,0.5652706429013863,-0.020062090902798535,0.10151465243007118,-0.2187319122304724,0.8223684210526316,0.6210716125708398,2.2931034482758625,0.006849315068493178,0.03191666666666666
2019,12,0.5317539383952872,-0.003570316857980038,0.007107973813676338,-0.2001107856869041,0.9382716049382716,0.622199330414628,1.5723270440251569,-0.0022573363431150906,0.030583333333333334
2020,1,0.44479556351177574,-0.004795390207207428,-0.001161156284501863,-0.16058973983963987,1.08,0.6452623335943617,2.787878787878788,-0.006711409395973145,0.030166666666666665
2020,2,0.427278377115619,-0.0249058928866972,-0.01566378941752078,-0.20178235138794276,1.0128205128205128,0.6008968609865473,3.4732824427480917,0.006772009029345272,0.029916666666666664
2020,3,0.36249787717908877,-0.11556165885352354,-0.1468379878762085,-0.20274554567251923,0.9129438717067584,0.49954954954954967,3.0246913580246915,0.02511415525114158,0.028833333333333332
2020,4,0.11515029198029603,-0.24427768132675898,-0.185095868115138,-0.30627421898687734,1.5652173913043477,0.5246913580246912,3.8260869565217392,0.03917050691244239,0.026249999999999996
2020,5,0.14518625982757394,-0.20169975249112826,-0.15982636346928947,-0.31839133306685696,1.7173913043478262,0.5349240780911064,3.737089201877934,0.0205011389521641,0.026666666666666658
2020,6,0.21126172062911186,-0.12155065265928466,-0.08650232660299839,-0.2090632688802001,1.8767123287671237,0.694965675057208,3.1585365853658534,0.0045045045045044585,0.025749999999999995
2020,7,0.24621550195475028,-0.13158285201461994,-0.15790755664969514,-0.2965178359727727,2.0088495575221237,0.6964246058183432,3.4936708860759493,-0.013363028953229383,0.025999999999999992
2020,8,0.33283057585572307,-0.11391131154812428,-0.11016815309125416,-0.20269570559393624,1.1428571428571428,0.263056092843327,3.0,-0.013452914798206317,0.02741666666666666
2020,9,0.42674750564469677,-0.05710378040978126,-0.17743292940066868,0.031747663689080774,1.3836734693877553,0.3477097960548312,1.875,-0.009049773755656076,0.028749999999999994
2020,10,0.42794461788320004,-0.07267638332934667,-0.20632182141841626,-0.028385606079815107,1.4492753623188408,0.32695349572919974,1.524725274725275,-0.009111617312072884,0.029999999999999995
2020,11,0.36466834264731607,-0.041395794989627865,-0.2362661185099223,0.20713997024051656,1.2382671480144403,0.3780390910535516,1.513089005235602,-0.006802721088435382,0.03216666666666665
2020,12,0.3772943369454578,-0.014074222061379649,-0.34055817982075187,0.24732225686247133,1.1146496815286624,0.4267344022860773,1.0097799511002448,0.0,0.03366666666666665
2021,1,0.45276262783208243,-0.0176975836213501,0.07261346059872698,0.0871501361953464,0.9615384615384615,0.47072822465492625,0.47,0.0022522522522523403,0.03449999999999998
2021,2,0.5004985745186892,-0.02120101289530818,0.09068387616398588,0.16340198288791785,0.8598726114649682,0.48023653906006847,0.12627986348122855,-0.011210762331838597,0.03541666666666665
2021,3,0.6902800503921227,0.1384111422282004,0.30514038414176525,0.6867008742266305,0.688622754491018,0.46725743466506464,-0.1073619631901841,-0.024498886414253906,0.03524999999999998
2021,4,1.0049369405290012,0.29997616170090136,0.4124153345634256,0.6144195399666201,0.27118644067796605,0.43001735106998273,-0.5844594594594594,-0.037694013303769425,0.03583333333333332
2021,5,0.7095221422399511,0.15370387970221344,0.34167547612074345,0.6238528638744083,0.256,0.4144997173544376,-0.6997026759167493,-0.0267857142857143,0.03558333333333333
2021,6,0.6750474247570595,0.12418810579078166,0.46467442439865847,0.790915933034948,0.33333333333333326,0.36587012285675735,-0.6920821114369502,-0.015695067264574036,0.03499999999999999
2021,7,0.6561087452520467,0.1173842029319434,0.4706604446514826,0.656269764081022,0.3272058823529411,0.3360387485272942,-0.6892018779342723,-0.004514672686230292,0.03483333333333333
2021,8,0.6362675811193168,0.12614280075424533,0.6346084455025827,0.6400493272717882,0.34444444444444455,0.3162327718223583,-0.6447876447876448,-0.018181818181818188,0.034749999999999996
2021,9,0.6079379119741006,0.11103600980505979,0.6016477208538438,0.4254517923881451,0.273972602739726,0.2937236417762341,-0.5478260869565217,-0.0365296803652968,0.03566666666666666
2021,10,0.5794996978595004,0.06219670018800505,0.4682295349287666,0.31035323236353873,0.16863905325443795,0.25438073667898453,-0.5081610446137106,-0.05057471264367819,0.03724999999999999
2021,11,0.5914299411998842,0.08846324922701543,0.3756873293367511,0.4015497709303535,0.30000000000000004,0.22785977859778606,-0.48958333333333337,-0.04337899543378998,0.03883333333333334
2021,12,0.7277705501126506,0.09992586097625011,0.8586163497452601,0.5905395464668235,0.2530120481927711,0.20496272393457216,-0.33819951338199516,-0.040723981900452566,0.04033333333333333
2022,1,0.5236351518822135,0.06171174993953499,0.13829250841802532,0.3662622248357976,0.392156862745098,0.1942826321467097,-0.21496598639455777,-0.03370786516853941,0.042083333333333334
2022,2,0.6279034184572823,0.09197016776813949,0.36496789049008904,0.5187605902462826,0.4452054794520548,0.1874474348191757,-0.12121212121212122,-0.03628117913832207,0.04574999999999999
